"Source","Treatment","Block","NumAssign_InBlock","Row","PosInRow","Tag","ID","DateMortalityObservedPreTransplant","Length_cm_20220527","OrigPltSurvival_20220527","Replaced_YorN_20220531","Replacement","Length_cm_20220622","Survival_20220622","Notes.x","Phenology_20220715","Survival_20220715","Notes_20220715","Phenology_20220721","Survival_20220721","Notes_20220721","Phenology_20220726","Length_cm_20220726","Survival_20220726","Notes_20220726","Phenology_20220804","Survival_20220804","Notes_20220804","Phenology_20220817","Survival_20220817","Notes_20220817","Phenology_20220830","Survival_20220830","Phenology_20220909","Survival_20220909","Notes_20220909","Phenology_20220922","Survival_20220922","Notes_20220922","Harvest_20221014","Harvest_20221110","AGB_Coll_20221014","AGB_Coll_20221110","BagSize","AGB_MinusBag","InfBM_Wbag","InfBM_Wobag_g","TissueCollected","Notes.1","SentForSequencing_20230803","ExcludeBcNotReplaced","SOURCE_CODE","HexCode_Indv","Long","Lat","SdZone","Notes.y","Tmin_Class","AHM_class","seed_zone","New_label","PopAbbrev","SdZnCol","SdZnAbbrev","PopCol","PopOrder"
"ARFR-UT080-109-UINTAH-12","white",4,202,16,37,NA,859,NA,7.4,1,NA,NA,13.6,1,NA,2,1,NA,2,1,NA,2,47.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-NM930N-66-11","white",4,203,16,38,NA,860,NA,7.4,1,NA,NA,14.9,1,NA,2,1,NA,2,1,NA,2,47.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-NM930N-66-11","white",4,204,16,39,NA,861,NA,5.5,1,"N",NA,NA,0,"dying? 5/31. Was this replaced? No",NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-AZ930-423-NAVAJO-18","white",4,205,16,40,233,862,NA,7.1,1,NA,NA,17.2,1,NA,2,1,NA,2,1,NA,2,50.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-NM930N-66-11","white",4,206,16,41,NA,863,NA,6.6,1,NA,NA,14.7,1,NA,2,1,NA,2,1,NA,2,51,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-NM930N-66-11","white",4,207,16,42,NA,864,NA,NA,0,"Y","NM 66",11.5,1,NA,2,1,NA,2,1,NA,2,50.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,"Yes",NA,98.15,NA,"L",66.172,37.1,30.14,"N",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-AZ930-423-NAVAJO-18","white",4,208,16,43,NA,865,NA,6.6,1,NA,NA,11.8,1,NA,2,1,NA,2,1,NA,2,45.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY050-49-FREMONT-12","white",4,209,16,44,NA,866,NA,5,1,"N",NA,NA,0,"dying? 5/27",NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-AZ930-422-NAVAJO-18","white",4,210,16,45,234,867,NA,3.8,1,NA,NA,11.7,1,NA,2,1,NA,2,1,NA,2,16.3,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-CO932-314-JEFFERSON-12","white",4,211,16,46,NA,868,NA,5.8,1,NA,NA,8.3,1,NA,2,1,NA,2,1,NA,2,30.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY050-49-FREMONT-12","white",4,212,16,47,NA,869,NA,4.9,1,NA,NA,7,1,NA,2,1,NA,2,1,NA,2,20.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-CO932-316-JEFFERSON-12","white",4,213,16,48,NA,870,NA,5.6,1,NA,NA,10,1,NA,2,1,NA,2,1,NA,2,37.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-WY050-151-FREMONT-16","white",4,214,16,49,NA,871,NA,5.5,1,NA,NA,6.6,1,NA,2,1,"dying",2,1,NA,2,6.2,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-314-JEFFERSON-12","white",4,215,16,50,235,872,NA,10,1,NA,NA,13.8,1,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-NM930N-66-11","white",4,216,16,51,NA,873,NA,10,1,NA,NA,19.2,1,NA,2,1,NA,2,1,NA,2,53,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-WY050-151-FREMONT-16","white",4,217,16,52,NA,874,NA,2.8,1,NA,NA,3.9,1,NA,2,1,NA,2,1,NA,2,6.5,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-316-JEFFERSON-12","white",4,218,16,53,NA,875,NA,6.2,1,NA,NA,12.4,1,NA,2,1,NA,2,1,NA,2,41.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-AZ930-422-NAVAJO-18","white",4,219,16,54,NA,876,NA,4.3,1,NA,NA,8.6,1,NA,2,1,"dying",2,1,NA,2,12,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-AZ930-423-NAVAJO-18","black",5,1,17,1,237,877,NA,5.5,1,NA,NA,12.1,1,NA,2,1,NA,2,1,NA,2,30.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY050-151-FREMONT-16","black",5,2,17,2,NA,878,NA,5,1,NA,NA,8.7,1,NA,2,1,NA,2,1,NA,2,7.1,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-294-11","black",5,3,17,3,NA,879,NA,6,1,NA,NA,10.8,1,NA,2,1,NA,2,1,NA,2,25,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-AZ930-422-NAVAJO-18","black",5,4,17,4,NA,880,NA,6.6,1,NA,NA,13.4,1,NA,2,1,NA,2,1,NA,2,52.5,1,NA,3,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-AZ930-423-NAVAJO-18","black",5,5,17,5,238,881,NA,6.2,1,NA,NA,17.5,1,NA,2,1,NA,2,1,NA,2,60.3,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-NM930N-66-11","black",5,6,17,6,NA,882,NA,3.6,1,NA,NA,10.9,1,NA,2,1,NA,2,1,NA,2,30.3,1,NA,2,1,NA,2,1,NA,2,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-CO932-314-JEFFERSON-12","black",5,7,17,7,NA,883,NA,4.2,1,NA,NA,9.6,1,NA,2,1,NA,2,1,NA,2,41,1,NA,3,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-NM930N-66-11","black",5,8,17,8,NA,884,NA,9.3,1,NA,NA,17.4,1,NA,2,1,NA,2,1,NA,2,46.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-UT080-109-UINTAH-12","black",5,9,17,9,NA,885,NA,5.5,1,NA,NA,9.6,1,NA,2,1,NA,2,1,NA,2,28.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,"Yes",NA,49.37,NA,"L",17.392,NA,0.63,"Y","check w bag weight. Entered as 3.65","N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-WY040-71-10","black",5,10,17,10,239,886,NA,6.3,1,NA,NA,9.9,1,"ARFR-WY930-44-LASANIMAS-13_195 was initially assinged but WY-71 actually planted",2,1,NA,2,1,NA,2,15.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-AZ930-422-NAVAJO-18","black",5,11,17,11,NA,887,NA,5.4,1,NA,NA,11.9,1,NA,2,1,NA,2,1,NA,2,49.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-WY040-71-10","black",5,12,17,12,NA,888,NA,4.6,1,NA,NA,8.3,1,NA,2,1,NA,2,1,NA,2,11.2,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-CO932-316-JEFFERSON-12","black",5,13,17,13,NA,889,NA,2.5,1,NA,NA,7.8,1,NA,2,1,NA,2,1,NA,2,18,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-AZ930-423-NAVAJO-18","black",5,14,17,14,NA,890,NA,9.1,1,NA,NA,14.3,1,NA,2,1,NA,2,1,NA,2,48.3,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-UT080-109-UINTAH-12","black",5,15,17,15,240,891,NA,8.2,1,NA,NA,14.7,1,NA,2,1,NA,2,1,NA,2,48.5,1,NA,3,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-CO932-314-JEFFERSON-12","black",5,16,17,16,NA,892,NA,5.4,1,NA,NA,9.4,1,NA,2,1,NA,2,1,NA,2,26,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY040-71-10","black",5,17,17,17,NA,893,NA,2.6,1,NA,NA,7.9,1,NA,2,1,NA,2,1,NA,2,15,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-CO932-316-JEFFERSON-12","black",5,18,17,18,NA,894,NA,5.7,1,NA,NA,11.3,1,"ARFR-CO932-294-11_185 was initially assinged but 316-Jefferson actually planted",2,1,NA,2,1,NA,2,32.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-NM930N-66-11","black",5,19,17,19,NA,895,NA,6.3,1,NA,NA,11.4,1,NA,2,1,NA,2,1,NA,2,36.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-WY050-49-FREMONT-12","black",5,20,17,20,241,896,NA,5.6,1,NA,NA,7.4,1,NA,2,1,NA,2,1,NA,2,15.5,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-CO932-294-11","black",5,21,17,21,NA,897,NA,4.7,1,NA,NA,10.2,1,NA,2,1,NA,2,1,NA,2,34.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-WY050-151-FREMONT-16","black",5,22,17,22,NA,898,NA,4.5,1,NA,NA,7.3,1,NA,2,1,NA,2,1,NA,2,7.1,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","black",5,23,17,23,NA,899,NA,4,1,NA,NA,6.5,1,NA,2,1,NA,2,1,NA,2,10.2,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","black",5,24,17,24,NA,900,NA,6.5,1,NA,NA,11.1,1,NA,2,1,NA,2,1,NA,2,18.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-316-JEFFERSON-12","black",5,25,17,25,242,901,NA,4,1,NA,NA,8.4,1,"ARFR-CO932-294-11_035 was initially assinged but 316-Jefferson actually planted",2,1,NA,2,1,NA,2,22.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-WY050-49-FREMONT-12","black",5,26,17,26,NA,902,NA,3.8,1,NA,NA,6,1,NA,2,1,NA,2,1,NA,2,9.6,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
